City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
352,honolulu,75,US,1538967420,76,21.3,-157.86,82.04,11.41
353,ipixuna,0,BR,1538971200,88,-1.76,-48.8,77.0,5.82
354,carauari,36,BR,1538971376,81,-4.88,-66.9,79.63,3.02
355,wewak,24,PG,1538971070,59,-3.55,143.63,89.17,4.47
356,labuan,75,BN,1538969400,74,5.28,115.24,91.4,7.16
357,kenai,40,US,1538967360,83,60.55,-151.26,50.0,5.82
358,trairi,12,BR,1538971095,98,-3.28,-39.27,80.08,22.03
359,ereymentau,0,KZ,1538971377,58,51.62,73.1,40.57,17.11
360,lamesa,75,US,1538968500,83,32.74,-101.95,68.36,18.34
361,kerchevskiy,92,RU,1538971377,100,59.95,56.29,37.69,5.37
362,kendari,0,ID,1538971378,62,-3.99,122.52,89.08,3.91
363,westport,92,IE,1538970865,97,53.8,-9.52,55.78,24.16
364,sinnamary,0,GF,1538971378,95,5.38,-52.96,81.52,11.07
365,whitianga,100,NZ,1538971378,100,-36.83,175.7,58.48,8.61
366,rio cauto,75,CU,1538967000,94,20.56,-76.92,73.4,3.36
367,smithers,90,CA,1538969820,100,54.78,-127.17,44.6,2.13
368,puerto carreno,20,CO,1538967600,94,6.19,-67.49,78.8,2.24
369,puerto baquerizo moreno,0,EC,1538971379,100,-0.9,-89.6,70.27,9.62
370,darhan,44,MN,1538971379,70,49.49,105.92,36.07,4.36
371,ochamchira,24,GE,1538971379,100,42.71,41.47,64.6,11.41
372,komsomolskiy,92,RU,1538971067,96,67.55,63.78,35.08,17.11
373,srednekolymsk,88,RU,1538971379,81,67.46,153.71,31.03,3.36
374,klyuchi,0,RU,1538971129,71,52.25,79.17,41.65,11.52
375,duma,0,SY,1538971200,82,33.57,36.4,60.8,4.7
376,cape coast,76,GH,1538971380,98,5.11,-1.24,74.05,3.47
377,port-gentil,64,GA,1538971029,99,-0.72,8.78,77.38,8.39
378,aksarka,0,RU,1538971380,92,66.56,67.8,32.2,12.75
379,sobolevo,56,RU,1538971380,93,54.43,31.9,48.13,14.99
380,acapulco,40,MX,1538966760,79,16.86,-99.88,84.2,5.82
381,luban,92,CN,1538971381,92,34.19,105.09,42.73,7.05
