City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
384,zhangjiakou,64,CN,1538975661,38,40.77,114.88,49.65,7.96
385,bahia honda,92,CU,1538975648,100,22.9,-83.16,73.32,8.75
386,yefremov,64,RU,1538975724,82,53.14,38.12,50.1,14.56
387,vanimo,68,PG,1538975299,100,-2.67,141.3,84.66,11.99
388,moussoro,0,TD,1538975724,67,13.64,16.49,73.32,2.04
389,shakawe,0,BW,1538975724,21,-18.36,21.84,67.92,13.0
390,port hedland,0,AU,1538973000,22,-20.31,118.58,98.6,16.11
391,morwell,0,AU,1538975725,56,-38.24,146.4,70.35,3.04
392,amapa,40,HN,1538974800,88,15.09,-87.97,77.0,11.41
393,sao filipe,8,CV,1538975260,99,14.9,-24.5,78.9,13.78
394,gombong,68,ID,1538975725,70,-7.19,109.31,86.73,1.25
395,harstad,0,NO,1538974200,60,68.8,16.53,44.6,24.16
396,port hardy,90,CA,1538971200,100,50.7,-127.42,48.2,14.99
397,high prairie,92,CA,1538975516,89,55.43,-116.48,30.12,6.62
398,fairbanks,75,US,1538970960,19,64.84,-147.72,35.42,4.16
399,roald,75,NO,1538974200,87,62.58,6.12,48.2,20.8
400,arroyo,40,US,1538974500,96,41.39,-78.88,66.02,4.7
401,guerrero negro,68,MX,1538975389,85,27.97,-114.04,65.85,6.4
402,zaozerne,76,UA,1538975726,88,51.37,23.94,51.09,10.98
403,lagoa,0,PT,1538973000,41,37.14,-8.45,59.0,3.36
404,dindori,0,IN,1538975726,47,22.94,81.08,87.81,4.16
405,khor,36,RU,1538975421,58,47.88,134.96,55.14,9.98
406,matara,44,PE,1538975334,100,-13.74,-72.9,40.47,1.92
407,antofagasta,90,CL,1538974800,82,-23.65,-70.4,59.0,10.29
408,shu,92,KZ,1538975727,73,43.6,73.76,49.38,10.87
409,mutis,92,CO,1538975727,100,6.23,-77.4,77.55,5.61
410,spirit river,90,CA,1538974800,92,55.78,-118.84,28.4,11.41
411,kailua,75,US,1538971020,82,21.39,-157.74,82.04,10.29
412,kudahuvadhoo,80,MV,1538975665,96,2.67,72.89,84.21,17.81
413,coihaique,0,CL,1538974800,86,-45.58,-72.07,39.2,1.12
414,suriapet,0,IN,1538975728,56,17.15,79.62,91.86,4.38
415,katsuura,40,JP,1538974800,61,33.93,134.5,77.0,5.82
416,myitkyina,32,MM,1538975728,80,25.38,97.4,79.53,2.15
417,simcoe,90,CA,1538971200,93,42.84,-80.31,55.4,14.99
418,oneonta,44,US,1538975488,95,42.45,-75.06,59.28,2.26
419,senador jose porfirio,56,BR,1538975728,87,-2.59,-51.95,79.17,5.17
420,ajdabiya,88,LY,1538975728,73,30.75,20.22,69.09,2.82
421,liepaja,20,LV,1538974200,100,56.52,21.02,37.4,2.24
422,maralal,24,KE,1538975729,88,1.1,36.7,66.84,3.49
423,oussouye,36,SN,1538975729,100,12.49,-16.54,81.24,11.43
424,port moresby,20,PG,1538971200,51,-9.47,147.16,86.0,23.04
425,groningen,8,NL,1538974500,87,53.22,6.57,50.0,5.82
426,grindavik,75,IS,1538974800,93,63.84,-22.43,35.6,5.82
427,port lincoln,76,AU,1538975344,87,-34.72,135.86,60.54,16.35
428,broome,0,GB,1538974200,87,52.47,1.45,47.48,10.29
429,kloulklubed,75,PW,1538974200,66,7.04,134.26,87.8,6.93
430,goderich,92,CA,1538975730,90,43.74,-81.71,55.41,11.54
431,sivas,0,TR,1538970600,60,39.75,37.01,42.8,9.17
432,zabol,0,IR,1538973000,36,31.03,61.49,60.8,33.33
433,hammerfest,0,NO,1538974200,74,70.66,23.68,35.6,18.34
434,natchez,1,US,1538970960,84,31.56,-91.4,73.94,4.7
435,balotra,0,IN,1538975731,22,25.83,72.24,100.86,9.98
436,beloha,0,MG,1538975245,54,-25.17,45.06,79.53,15.79
437,pangoa,0,PE,1538975731,86,-12.12,-73.0,64.32,2.82
438,ahipara,0,NZ,1538975248,76,-35.17,173.16,58.29,8.3
439,parintins,8,BR,1538975731,53,-2.63,-56.73,84.75,5.95
440,bellavista,92,CO,1538975732,96,6.57,-76.89,72.15,2.37
441,juneau,90,US,1538972640,100,58.3,-134.42,46.94,2.37
442,codajas,20,BR,1538975732,90,-3.84,-62.06,78.09,2.59
443,mahebourg,40,MU,1538971200,73,-20.41,57.7,75.2,11.41
444,sebring,8,US,1538973300,100,27.5,-81.44,73.4,8.05
445,tazovskiy,88,RU,1538975733,81,67.47,78.7,38.13,14.9
446,tautira,75,PF,1538973000,74,-17.73,-149.15,80.6,2.24
447,phangnga,40,TH,1538974800,70,8.45,98.53,91.4,3.36
448,carutapera,88,BR,1538975643,88,-1.2,-46.02,78.36,8.97
449,tay ninh,68,VN,1538975733,80,11.3,106.1,86.73,4.61
450,novikovo,0,UA,1538975347,100,45.05,34.56,51.81,2.71
451,san patricio,80,PY,1538975334,91,-26.98,-56.83,70.8,4.94
452,liverpool,75,GB,1538974200,76,53.41,-2.98,57.2,8.05
453,wagar,0,US,1538975733,83,31.44,-87.99,73.05,2.37
454,sur,0,OM,1538975317,80,22.57,59.53,88.62,13.11
455,north myrtle beach,20,US,1538974560,96,33.83,-78.68,78.98,3.36
456,porec,0,HR,1538974800,93,45.23,13.59,62.6,3.83
457,vila velha,20,BR,1538974800,78,-3.71,-38.6,78.8,17.22
458,kedrovyy,0,RU,1538973000,54,56.17,91.82,53.6,2.24
459,rosita,88,NI,1538975734,89,13.92,-84.4,74.94,3.15
460,port hawkesbury,90,CA,1538971200,87,45.62,-61.36,44.6,3.36
461,tilichiki,76,RU,1538975291,73,60.47,166.1,41.28,11.43
462,marsa matruh,40,EG,1538971200,93,31.35,27.25,66.2,4.72
463,novyye burasy,0,RU,1538973000,65,52.13,46.08,48.2,13.42
464,sangre grande,20,TT,1538971200,100,10.59,-61.13,82.4,8.3
465,deputatskiy,48,RU,1538975264,89,69.3,139.9,19.68,3.04
466,kirakira,48,SB,1538975367,100,-10.46,161.92,81.96,11.99
467,cordele,1,US,1538973300,78,31.96,-83.78,77.0,3.36
468,pingdu,75,CN,1538971200,43,36.79,119.95,73.4,6.71
469,pitimbu,40,BR,1538971200,88,-7.47,-34.81,73.4,5.82
470,griffith,12,AU,1538975736,31,-34.29,146.06,78.54,3.94
471,aleppo,92,SY,1538975736,79,36.2,37.17,66.03,3.27
472,talara,88,PE,1538975736,80,-4.58,-81.27,67.74,5.39
473,saint-pierre,40,FR,1538973000,100,48.95,4.24,44.6,3.36
474,meulaboh,88,ID,1538975260,100,4.14,96.13,82.95,4.61
475,kolpashevo,68,RU,1538975736,84,58.31,82.9,45.87,15.79
476,pocone,8,BR,1538975736,84,-16.26,-56.62,77.37,8.75
477,sabzevar,0,IR,1538975737,50,36.21,57.68,51.18,6.73
478,thinadhoo,44,MV,1538975737,96,0.53,72.93,84.66,17.69
479,mazatlan,20,MX,1538970360,94,23.22,-106.42,77.0,2.26
480,tarko-sale,68,RU,1538975737,70,64.92,77.78,40.65,6.62
481,lorengau,44,PG,1538975386,100,-2.02,147.27,83.4,7.4
482,wilmington,40,US,1538974740,96,39.75,-75.55,69.98,2.04
483,hambantota,36,LK,1538975316,90,6.12,81.12,85.2,9.42
484,vestmanna,56,FO,1538974200,75,62.16,-7.17,44.6,18.34
485,general elizardo aquino,92,PY,1538975737,93,-24.45,-56.9,71.34,9.86
486,flinders,75,AU,1538971200,68,-34.58,150.85,68.0,12.75
487,zhaoqing,68,CN,1538975738,56,23.05,112.47,85.56,3.94
488,nizhniy tsasuchey,64,RU,1538975738,56,50.52,115.13,40.92,15.01
489,laguna,0,MX,1538975311,93,27.52,-110.01,67.02,3.71
490,melville,90,CA,1538971200,92,50.93,-102.81,32.0,5.82
491,antsohihy,88,MG,1538975738,94,-14.88,47.99,73.32,4.83
492,sorland,20,NO,1538972400,49,67.67,12.69,46.4,19.46
493,kotovo,0,RU,1538975739,59,50.32,44.8,51.0,7.52
494,vestmannaeyjar,88,IS,1538975303,100,63.44,-20.27,39.84,4.27
495,fare,92,PF,1538975739,100,-16.7,-151.02,76.47,11.43
496,mountrath,92,IE,1538975739,81,53.0,-7.47,55.68,16.24
497,paoua,8,CF,1538975739,73,7.24,16.43,75.48,5.28
498,krasnoarmeysk,75,RU,1538973000,93,56.12,38.15,46.4,20.13
499,yar-sale,32,RU,1538975740,100,66.83,70.83,39.57,15.23
500,san pedro,0,AR,1538975374,91,-33.68,-59.66,59.73,8.08
501,waddan,68,LY,1538975312,65,29.16,16.14,68.19,7.4
502,abonnema,92,NG,1538975740,99,4.71,6.79,75.03,4.16
503,copiapo,75,CL,1538974800,87,-27.37,-70.33,51.8,8.05
504,bealanana,24,MG,1538975740,64,-14.54,48.75,73.59,0.92
505,spas-demensk,24,RU,1538975740,86,54.41,34.03,47.94,11.32
506,hervey bay,76,AU,1538975336,92,-25.3,152.85,71.52,2.59
507,yatou,75,CM,1538971200,100,3.63,9.81,75.2,2.24
508,reno,1,US,1538974500,55,39.53,-119.81,46.94,3.36
509,oeiras do para,32,BR,1538975741,94,-2.0,-49.85,77.1,5.95
510,alghero,20,IT,1538974200,93,40.56,8.32,59.0,1.12
511,tsabong,0,BW,1538975741,27,-26.02,22.4,69.18,13.44
512,puerto narino,40,CO,1538971200,100,-3.77,-70.38,77.0,2.37
513,alofi,64,NU,1538971200,74,-19.06,-169.92,80.6,5.82
514,katherine,0,AU,1538973000,10,-14.47,132.26,102.2,10.29
515,ngunguru,20,NZ,1538975742,100,-35.62,174.5,59.55,6.85
516,oktyabrskiy,75,RU,1538973000,82,55.61,37.97,55.4,15.66
517,trelew,92,AR,1538975742,45,-43.25,-65.31,59.73,2.71
518,nayagarh,0,IN,1538975743,49,20.13,85.1,92.85,5.17
519,gardendale,1,US,1538974500,84,32.03,-102.33,72.14,20.8
520,gostyn,75,PL,1538974800,100,51.88,17.01,37.4,1.12
521,aden,8,YE,1538975743,97,12.79,45.03,80.97,13.33
522,bulungu,92,CD,1538975743,92,-4.54,18.6,71.07,8.19
523,zavetnoye,76,RU,1538975744,93,47.12,43.89,54.6,13.44
524,mareeba,20,AU,1538973000,61,-16.99,145.42,80.6,10.29
525,masterton,0,NZ,1538975683,48,-40.95,175.66,57.39,6.96
526,tawau,75,MY,1538974800,66,4.26,117.89,89.6,8.05
527,sopetran,75,CO,1538971200,93,6.08,-75.0,60.8,4.7
528,port augusta,90,AU,1538971200,60,-32.49,137.76,68.0,14.99
529,ardakan,0,IR,1538973000,29,32.31,54.02,62.6,6.93
530,kalemie,88,CD,1538975744,97,-5.95,29.2,76.74,8.86
531,lafia,32,NG,1538975745,94,8.5,8.51,70.44,5.17
